id	cardId	msg	eventType	options	created_at	updated_at
333	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [4, 0, 0, 0, 1, 0, 0, 1, 3]}	2019-05-30 15:01:57	2019-05-30 15:01:57
332	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0628541025", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [0, 0, 0, 0, 0, 0, 0, 0, 1]}	2019-05-29 18:17:56	2019-05-29 18:17:56
331	FFFF65535	["ACK"]	1	{"tic": "34F3", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-29 15:52:05	2019-05-29 15:52:05
330	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [3, 0, 0, 0, 1, 0, 0, 1, 2]}	2019-05-29 15:06:37	2019-05-29 15:06:37
329	001306224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "7A95", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-05-29 14:01:24	2019-05-29 14:01:24
328	001306224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "EE69", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-05-29 13:55:29	2019-05-29 13:55:29
327	001306224	["ACK"]	1	{"tic": "D573", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-05-29 13:54:35	2019-05-29 13:54:35
326	001306224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "04CF", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-05-29 13:11:29	2019-05-29 13:11:29
325	FFFF65535	["ACK"]	1	{"tic": "FEA8", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-29 10:10:43	2019-05-29 10:10:43
324	FFFF65535	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "4529", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-29 10:10:35	2019-05-29 10:10:35
323	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [2, 0, 0, 0, 1, 0, 0, 1, 1]}	2019-05-28 15:11:18	2019-05-28 15:11:18
322	005D06224	["ACK"]	1	{"tic": "671A", "transfo": {"num": 10, "uid": "005D06224", "firm": "T107", "type": "1"}}	2019-05-27 15:44:47	2019-05-27 15:44:47
321	005D06224	["TRANSFORMATEUR", "10", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "CFE0", "transfo": {"num": 10, "uid": "005D06224", "firm": "T107", "type": "1"}}	2019-05-27 15:44:39	2019-05-27 15:44:39
320	005606224	["ACK"]	1	{"tic": "BF69", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 15:18:29	2019-05-27 15:18:29
319	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "80EC", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 15:18:20	2019-05-27 15:18:20
318	003306224	["ACK"]	1	{"tic": "F0FB", "transfo": {"num": 6, "uid": "003306224", "firm": "T107", "type": "1"}}	2019-05-27 15:09:16	2019-05-27 15:09:16
317	003306224	["TRANSFORMATEUR", "06", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "1BE1", "transfo": {"num": 6, "uid": "003306224", "firm": "T107", "type": "1"}}	2019-05-27 15:08:22	2019-05-27 15:08:22
316	003306224	["TRANSFORMATEUR", "06", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "1A6B", "transfo": {"num": 6, "uid": "003306224", "firm": "T107", "type": "1"}}	2019-05-27 14:58:27	2019-05-27 14:58:27
315	003306224	["ACK"]	1	{"tic": "AA33", "transfo": {"num": 6, "uid": "003306224", "firm": "T107", "type": "1"}}	2019-05-27 14:56:36	2019-05-27 14:56:36
314	003306224	["TRANSFORMATEUR", "06", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "0EF2", "transfo": {"num": 6, "uid": "003306224", "firm": "T107", "type": "1"}}	2019-05-27 14:55:57	2019-05-27 14:55:57
313	003306224	["ACK"]	1	{"tic": "4AB0", "transfo": {"num": 6, "uid": "003306224", "firm": "T107", "type": "1"}}	2019-05-27 14:41:18	2019-05-27 14:41:18
312	003306224	["TRANSFORMATEUR", "06", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "2ECA", "transfo": {"num": 6, "uid": "003306224", "firm": "T107", "type": "1"}}	2019-05-27 14:40:18	2019-05-27 14:40:18
311	006006224	["TRANSFORMATEUR", "1", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "2F79", "transfo": {"num": 1, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-05-27 14:30:24	2019-05-27 14:30:24
310	005606224	["ACK"]	1	{"tic": "82E6", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 14:21:46	2019-05-27 14:21:46
309	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "CB50", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 14:21:37	2019-05-27 14:21:37
308	005606224	["ACK"]	1	{"tic": "8079", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 14:15:54	2019-05-27 14:15:54
307	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "5969", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 14:15:45	2019-05-27 14:15:45
306	005606224	["ACK"]	1	{"tic": "4A21", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 13:58:58	2019-05-27 13:58:58
305	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "C939", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 13:58:49	2019-05-27 13:58:49
304	005606224	["ACK"]	1	{"tic": "329F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 13:21:35	2019-05-27 13:21:35
303	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "135F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-27 13:21:26	2019-05-27 13:21:26
302	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [17, 0, 0, 3, 0, 3, 0, 6, 6]}	2019-05-26 10:09:55	2019-05-26 10:09:55
301	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [16, 0, 0, 3, 0, 3, 0, 6, 5]}	2019-05-25 10:14:40	2019-05-25 10:14:40
300	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [15, 0, 0, 3, 0, 3, 0, 6, 4]}	2019-05-24 10:19:22	2019-05-24 10:19:22
299	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [14, 0, 0, 3, 0, 3, 0, 6, 3]}	2019-05-23 10:24:05	2019-05-23 10:24:05
298	005606224	["ACK"]	1	{"tic": "07BF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-22 11:37:51	2019-05-22 11:37:51
297	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "5FC7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-22 11:37:42	2019-05-22 11:37:42
296	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [11, 0, 0, 3, 0, 2, 0, 5, 2]}	2019-05-22 10:28:51	2019-05-22 10:28:51
295	005606224	["ACK"]	1	{"tic": "D0CF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-22 08:52:49	2019-05-22 08:52:49
294	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "ADA7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-22 08:52:41	2019-05-22 08:52:41
293	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [8, 0, 0, 2, 0, 2, 0, 4, 1]}	2019-05-21 10:33:39	2019-05-21 10:33:39
292	005606224	["ACK"]	1	{"tic": "BB6F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-20 12:00:10	2019-05-20 12:00:10
291	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "4E0F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-20 12:00:02	2019-05-20 12:00:02
290	005606224	["ACK"]	1	{"tic": "F8AF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-20 11:54:58	2019-05-20 11:54:58
289	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "837F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-20 11:54:50	2019-05-20 11:54:50
288	005606224	["ACK"]	1	{"tic": "5D9F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-20 10:44:28	2019-05-20 10:44:28
287	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "C547", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-20 10:44:20	2019-05-20 10:44:20
286	005606224	["ACK"]	1	{"tic": "6379", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-20 10:41:11	2019-05-20 10:41:11
285	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "C354", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-20 10:41:03	2019-05-20 10:41:03
284	006006224	["ACK"]	1	{"tic": "1BF2", "transfo": {"num": 1, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-05-17 11:52:00	2019-05-17 11:52:00
283	006006224	["TRANSFORMATEUR", "1", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "AA74", "transfo": {"num": 1, "uid": "006006224", "firm": "T107", "type": "1"}}	2019-05-17 11:51:48	2019-05-17 11:51:48
282	005606224	["ACK"]	1	{"tic": "59FF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-17 09:28:50	2019-05-17 09:28:50
281	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "6594", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-17 09:28:39	2019-05-17 09:28:39
280	005606224	["ACK"]	1	{"tic": "9917", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-17 08:47:56	2019-05-17 08:47:56
279	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "81A7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-17 08:47:47	2019-05-17 08:47:47
278	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [17, 0, 0, 2, 0, 2, 0, 4, 10]}	2019-05-16 11:40:55	2019-05-16 11:40:55
277	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [16, 0, 0, 2, 0, 2, 0, 4, 9]}	2019-05-15 11:45:52	2019-05-15 11:45:52
276	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [15, 0, 0, 2, 0, 2, 0, 4, 8]}	2019-05-14 11:50:38	2019-05-14 11:50:38
275	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [14, 0, 0, 2, 0, 2, 0, 4, 7]}	2019-05-13 11:55:23	2019-05-13 11:55:23
274	005606224	["ACK"]	1	{"tic": "CC97", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-13 11:27:37	2019-05-13 11:27:37
273	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "2C6F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-13 11:27:28	2019-05-13 11:27:28
272	005606224	["ACK"]	1	{"tic": "BD3F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-13 11:25:30	2019-05-13 11:25:30
271	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "403F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-13 11:25:21	2019-05-13 11:25:21
270	005606224	["ACK"]	1	{"tic": "4D67", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-13 08:27:58	2019-05-13 08:27:58
269	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "2E27", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-13 08:27:50	2019-05-13 08:27:50
268	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [7, 0, 0, 0, 0, 1, 0, 1, 6]}	2019-05-12 12:00:06	2019-05-12 12:00:06
267	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [6, 0, 0, 0, 0, 1, 0, 1, 5]}	2019-05-11 12:04:45	2019-05-11 12:04:45
266	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [5, 0, 0, 0, 0, 1, 0, 1, 4]}	2019-05-10 12:09:24	2019-05-10 12:09:24
265	005606224	["ACK"]	1	{"tic": "4D44", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-10 10:06:57	2019-05-10 10:06:57
264	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "2A84", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-05-10 10:06:48	2019-05-10 10:06:48
263	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [2, 0, 0, 0, 0, 0, 0, 0, 3]}	2019-05-09 12:13:57	2019-05-09 12:13:57
262	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [1, 0, 0, 0, 0, 0, 0, 0, 2]}	2019-05-08 12:18:34	2019-05-08 12:18:34
261	001306224	["ACK"]	1	{"tic": "7485", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-05-07 16:54:26	2019-05-07 16:54:26
260	001306224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2 * DEFAUT PRESSION"]	2	{"tic": "15C4", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-05-07 16:54:15	2019-05-07 16:54:15
259	001306224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "15C4", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-05-07 16:52:45	2019-05-07 16:52:45
258	001306224	["ACK"]	1	{"tic": "CF7D", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-05-07 16:49:06	2019-05-07 16:49:06
257	001306224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "3F66", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-05-07 16:48:34	2019-05-07 16:48:34
256	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [0, 0, 0, 0, 0, 0, 0, 0, 1]}	2019-05-07 12:23:16	2019-05-07 12:23:16
255	003106224	["ACK"]	1	{"tic": "FEDE", "transfo": {"num": 99, "uid": "003106224", "firm": "T107", "type": "1"}}	2019-04-25 09:32:30	2019-04-25 09:32:30
254	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "F28D", "transfo": {"num": 99, "uid": "003106224", "firm": "T107", "type": "1"}}	2019-04-25 09:32:22	2019-04-25 09:32:22
253	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "6B7B", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 16:28:50	2019-04-16 16:28:50
252	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "2501", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 16:25:01	2019-04-16 16:25:01
251	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "6ADF", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 16:22:09	2019-04-16 16:22:09
250	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "E4A8", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 16:13:17	2019-04-16 16:13:17
249	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "75EC", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 16:02:03	2019-04-16 16:02:03
248	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "D138", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 15:19:15	2019-04-16 15:19:15
247	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "6F76", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 11:41:54	2019-04-16 11:41:54
246	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "D580", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 10:43:49	2019-04-16 10:43:49
245	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "C72B", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 10:31:22	2019-04-16 10:31:22
244	003106224	["ACK"]	1	{"tic": "C76B", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 10:17:18	2019-04-16 10:17:18
243	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "A0B2", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 10:16:43	2019-04-16 10:16:43
242	003106224	["ACK"]	1	{"tic": "0CE8", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 10:12:47	2019-04-16 10:12:47
241	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "DF6F", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 10:12:09	2019-04-16 10:12:09
240	003106224	["ACK"]	1	{"tic": "C86B", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 10:05:36	2019-04-16 10:05:36
239	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "2BEC", "transfo": {"num": 99, "uid": "003106224", "firm": "S107", "type": "1"}}	2019-04-16 10:04:28	2019-04-16 10:04:28
238	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [25, 0, 0, 0, 0, 0, 0, 0, 26]}	2019-04-15 15:13:34	2019-04-15 15:13:34
237	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [24, 0, 0, 0, 0, 0, 0, 0, 25]}	2019-04-14 15:18:18	2019-04-14 15:18:18
236	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [23, 0, 0, 0, 0, 0, 0, 0, 24]}	2019-04-13 15:22:54	2019-04-13 15:22:54
235	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [22, 0, 0, 0, 0, 0, 0, 0, 23]}	2019-04-12 15:27:32	2019-04-12 15:27:32
234	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [21, 0, 0, 0, 0, 0, 0, 0, 22]}	2019-04-11 15:32:08	2019-04-11 15:32:08
233	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [20, 0, 0, 0, 0, 0, 0, 0, 21]}	2019-04-10 15:36:43	2019-04-10 15:36:43
232	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [19, 0, 0, 0, 0, 0, 0, 0, 20]}	2019-04-09 15:41:20	2019-04-09 15:41:20
231	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [18, 0, 0, 0, 0, 0, 0, 0, 19]}	2019-04-08 15:46:03	2019-04-08 15:46:03
230	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [17, 0, 0, 0, 0, 0, 0, 0, 18]}	2019-04-07 15:50:51	2019-04-07 15:50:51
229	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [16, 0, 0, 0, 0, 0, 0, 0, 17]}	2019-04-06 15:55:36	2019-04-06 15:55:36
228	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [15, 0, 0, 0, 0, 0, 0, 0, 16]}	2019-04-05 16:00:23	2019-04-05 16:00:23
